unique_id,ds,Naive,SeasonalNaive,Drift,AutoETS,AutoARIMA
hotel_63,2023-07-19,0.8666666666666667,0.8266666666666667,0.8751885830784913,0.7828406068386752,0.817680556951697
hotel_63,2023-07-20,0.8666666666666667,0.8844444444444445,0.8756371049949032,0.7880687369130603,0.8503469904247969
hotel_63,2023-07-21,0.8666666666666667,0.8666666666666667,0.876085626911315,0.9294303771007073,0.8563236142406705
hotel_63,2023-07-22,0.8666666666666667,0.84,0.8765341488277268,0.9803791992927995,0.8334636427200548
hotel_63,2023-07-23,0.8666666666666667,0.6311111111111111,0.8769826707441387,0.6876373033360524,0.7844740404122968
hotel_63,2023-07-24,0.8666666666666667,0.8444444444444444,0.8774311926605505,0.6973042213002638,0.8182164178764457
hotel_63,2023-07-25,0.8666666666666667,0.8844444444444445,0.8778797145769623,0.7684167563084241,0.8325879036938477
hotel_63,2023-07-26,0.8666666666666667,0.8266666666666667,0.8783282364933741,0.7828406068386752,0.8229049234234225
hotel_63,2023-07-27,0.8666666666666667,0.8844444444444445,0.878776758409786,0.7880687369130603,0.845600466428672
hotel_63,2023-07-28,0.8666666666666667,0.8666666666666667,0.8792252803261977,0.9294303771007073,0.848252301039358
hotel_7,2023-07-01,0.6498371335504886,0.33876221498371334,0.6502405642052416,0.5457642936703118,0.5522274270666416
hotel_7,2023-07-02,0.6498371335504886,0.3289902280130293,0.6506439948599946,0.5430374387873832,0.5252246839507193
hotel_7,2023-07-03,0.6498371335504886,0.247557003257329,0.6510474255147476,0.4637377159463534,0.43396120310454844
hotel_7,2023-07-04,0.6498371335504886,0.28664495114006516,0.6514508561695006,0.4243802960305859,0.4303527999164436
hotel_7,2023-07-05,0.6498371335504886,0.44788273615635177,0.6518542868242536,0.5633527663149532,0.5633510911979116
hotel_7,2023-07-06,0.6498371335504886,0.5521172638436482,0.6522577174790066,0.6155609588078044,0.6137799131227757
hotel_7,2023-07-07,0.6498371335504886,0.6498371335504886,0.6526611481337596,0.6528037675091977,0.6705347335352996
hotel_7,2023-07-08,0.6498371335504886,0.33876221498371334,0.6530645787885127,0.5457642936703118,0.5592313532851673
hotel_7,2023-07-09,0.6498371335504886,0.3289902280130293,0.6534680094432657,0.5430374387873832,0.5339434453123177
hotel_7,2023-07-10,0.6498371335504886,0.247557003257329,0.6538714400980187,0.4637377159463534,0.4476978768270271
hotel_7,2023-07-11,0.6498371335504886,0.28664495114006516,0.6542748707527717,0.4243802960305859,0.43636709628355674
hotel_7,2023-07-12,0.6498371335504886,0.44788273615635177,0.6546783014075247,0.5633527663149532,0.5650265617864881
hotel_7,2023-07-13,0.6498371335504886,0.5521172638436482,0.6550817320622777,0.6155609588078044,0.6051141561579673
hotel_7,2023-07-14,0.6498371335504886,0.6498371335504886,0.6554851627170307,0.6528037675091977,0.6558899128431043
hotel_7,2023-07-15,0.6498371335504886,0.33876221498371334,0.6558885933717837,0.5457642936703118,0.5452497937829784
hotel_7,2023-07-16,0.6498371335504886,0.3289902280130293,0.6562920240265367,0.5430374387873832,0.5222151197769915
hotel_7,2023-07-17,0.6498371335504886,0.247557003257329,0.6566954546812898,0.4637377159463534,0.43783076276815575
hotel_7,2023-07-18,0.6498371335504886,0.28664495114006516,0.6570988853360428,0.4243802960305859,0.428084209675376
hotel_7,2023-07-19,0.6498371335504886,0.44788273615635177,0.6575023159907958,0.5633527663149532,0.5580618903015917
hotel_7,2023-07-20,0.6498371335504886,0.5521172638436482,0.6579057466455488,0.6155609588078044,0.5992653139440702
hotel_7,2023-07-21,0.6498371335504886,0.6498371335504886,0.6583091773003018,0.6528037675091977,0.6509734301141337
hotel_7,2023-07-22,0.6498371335504886,0.33876221498371334,0.6587126079550548,0.5457642936703118,0.5411200294910866
hotel_7,2023-07-23,0.6498371335504886,0.3289902280130293,0.6591160386098078,0.5430374387873832,0.5187442910274915
hotel_7,2023-07-24,0.6498371335504886,0.247557003257329,0.6595194692645608,0.4637377159463534,0.43491493490739175
hotel_7,2023-07-25,0.6498371335504886,0.28664495114006516,0.6599228999193139,0.4243802960305859,0.4256338715884762
hotel_7,2023-07-26,0.6498371335504886,0.44788273615635177,0.6603263305740669,0.5633527663149532,0.556003215273968
hotel_7,2023-07-27,0.6498371335504886,0.5521172638436482,0.6607297612288199,0.6155609588078044,0.597535390360607
hotel_7,2023-07-28,0.6498371335504886,0.6498371335504886,0.6611331918835729,0.6528037675091977,0.6495199549973972
hotel_70,2023-07-01,0.8377192982456141,0.7982456140350878,0.8379526798647997,0.8744535315777295,0.9166524283010028
hotel_70,2023-07-02,0.8377192982456141,0.6535087719298246,0.8381860614839852,0.7574362228068356,0.8421395429845357
hotel_70,2023-07-03,0.8377192982456141,0.7105263157894737,0.8384194431031708,0.7574322673244427,0.8403352090340725
hotel_70,2023-07-04,0.8377192982456141,0.7105263157894737,0.8386528247223564,0.7564759271000756,0.8514310061147851
hotel_70,2023-07-05,0.8377192982456141,0.75,0.838886206341542,0.7477110455519981,0.8486644778816319
hotel_70,2023-07-06,0.8377192982456141,0.7587719298245614,0.8391195879607276,0.7778270965392885,0.8503784413652783
hotel_70,2023-07-07,0.8377192982456141,0.8377192982456141,0.8393529695799131,0.8384043030588617,0.9027901029871372
